created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,user.entities.url.urls,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.url.urls,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.possibly_sensitive,quoted_status.lang
Wed Mar 08 09:19:12 +0000 2023,1633396942062452737,1633396942062452737,"Arsenal, Manchester United, Chelsea and Liverpool all retain interest in Brighton and Hove Albion midfielder Moises Caicedo despite penning a new deal until 2027 last week, claims Football Insider. According to the report, Brighton's asking price is upwards of £90m. https://t.co/fAamAOb4OE",False,"[0, 266]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,1,False,False,False,en,en,recent,1530512831891775489,1530512831891775489,Olami_Black,black_puntz,"Victoria Island, Nigeria","🖤BLACK🖤
❤MANCHESTER UNITED❤
⚽",,[],False,176,128,0,Sat May 28 11:35:22 +0000 2022,3203,,,False,False,30766,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1627645684097622016/m3j_liDJ_normal.jpg,https://pbs.twimg.com/profile_images/1627645684097622016/m3j_liDJ_normal.jpg,https://pbs.twimg.com/profile_banners/1530512831891775489/1677442449,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 09:02:14 +0000 2023,1633392670683832322,1633392670683832322,"Brighton &amp; Hove Albion Over Coffee

Issue 8th March, 2023

Featuring @wearebrighton

#BHAFC
https://t.co/P9p17lgmtW",False,"[0, 119]","<a href=""http://overcoffee.test/"" rel=""nofollow"">OverCoffee</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,1375872891863072775,1375872891863072775,Football Over Coffee,OverCoffeeCo,United Kingdom,"A network of curated footy newsletters sharing the latest news, blogs and podcasts. We support fan created media. Find your team at https://t.co/ZnNsZqko29",https://t.co/dbaPQDIdSc,"[{'url': 'https://t.co/ZnNsZqko29', 'expanded_url': 'http://overcoffee.co', 'display_url': 'overcoffee.co', 'indices': [132, 155]}]",False,125,178,1,Sat Mar 27 18:10:42 +0000 2021,3,,,False,False,27944,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1375876989198999559/lV8-rFw6_normal.png,https://pbs.twimg.com/profile_images/1375876989198999559/lV8-rFw6_normal.png,https://pbs.twimg.com/profile_banners/1375872891863072775/1616869406,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],"[{'url': 'https://t.co/dbaPQDIdSc', 'expanded_url': 'https://overcoffee.co', 'display_url': 'overcoffee.co', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 09:00:15 +0000 2023,1633392172643807234,1633392172643807234,"OTD 1997 Div 3 - Brighton &amp; Hove Albion 4-4 Leyton Orient Att 9,298 #BHAFC (Maskell 2,Baird,McDonald) #LOFC (Griffiths 2,Inglethorpe,McGleish) https://t.co/nrSep505IR",False,"[0, 146]","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,,,,,,,,,False,0,19,False,False,False,en,en,recent,950087678770499585,950087678770499585,We Are Top Of The League,BarrySherrick2,Schitt’s Creek,46 years supporting Leyton Orient. Please Make It Stop. #LOFC,,[],False,574,318,0,Sun Jan 07 19:32:09 +0000 2018,9904,,,True,False,5187,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1632761793155149824/CSfjZ7n__normal.jpg,https://pbs.twimg.com/profile_images/1632761793155149824/CSfjZ7n__normal.jpg,https://pbs.twimg.com/profile_banners/950087678770499585/1678221484,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 08:55:06 +0000 2023,1633390878076157955,1633390878076157955,"Brighton and Hove Albion postcard from 1903.

#BHAFC https://t.co/HnMZH2hhky",False,"[0, 52]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,4,False,False,False,en,en,recent,1594763184895827968,1594763184895827968,The Seagulls,TheSeagulls1900,United Kingdom,"My thoughts, ramblings and others are here, with no particular logic or order. #BHAFC",https://t.co/w6epDQP4Ps,[],False,283,219,0,Mon Nov 21 18:42:50 +0000 2022,358,,,False,False,117,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1625207202142162981/WLwYDNo__normal.jpg,https://pbs.twimg.com/profile_images/1625207202142162981/WLwYDNo__normal.jpg,https://pbs.twimg.com/profile_banners/1594763184895827968/1676314578,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],"[{'url': 'https://t.co/w6epDQP4Ps', 'expanded_url': 'http://www.seagulls.blog', 'display_url': 'seagulls.blog', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 08:40:05 +0000 2023,1633387096332222465,1633387096332222465,"⚽🥅LIVE Football on the Big Screen at Woody's Sports Bar, Woodfield Squash &amp; Leisure Club.
Don’t Miss all the action as Chelsea Women's take on Brighton &amp; Hove Albion Women's tonight in Super League football. Come at watch it and have a few drinks with Family &amp; Friends.🍻 https://t.co/c817NH4PFu",False,"[0, 282]","<a href=""https://adobe.com/express"" rel=""nofollow"">Adobe Express</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,748662569418752000,748662569418752000,WoodfieldSquash,WoodfieldSquash,"Woodfield Park, Doncaster","A fantastic Squash & Leisure Club in Doncaster, South Yorkshire. With 4 glass back courts, studio room & a large gym. Open to all...come and say hi.",https://t.co/upGkkMMjbc,[],False,486,759,9,Thu Jun 30 23:40:40 +0000 2016,841,,,True,False,4729,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1050287876024541184/cggsZk-0_normal.jpg,https://pbs.twimg.com/profile_images/1050287876024541184/cggsZk-0_normal.jpg,https://pbs.twimg.com/profile_banners/748662569418752000/1467330711,19CF86,000000,000000,000000,False,True,False,False,False,False,False,none,[],"[{'url': 'https://t.co/upGkkMMjbc', 'expanded_url': 'http://www.woodfieldsquashclub.co.uk', 'display_url': 'woodfieldsquashclub.co.uk', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 08:25:00 +0000 2023,1633383299711221761,1633383299711221761,"Leeds United v Brighton &amp; Hove Albion Players' Combined Premier League Goals &amp; Assists Season 2022-23 ahead of Saturday's game at Elland Road

#LUFC #BHAFC 
https://t.co/PcsCbdoSTF https://t.co/jyaNqZbZTB",False,"[0, 188]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,28966660,28966660,Soccer Facts,Soccer_Stats,Earth,"Owner & Webmaster of @MyFootballFacts Premier League, FIFA World Cup, Football predictions, Football results,  Football quiz, Football stats, Football games",https://t.co/HSfCm8wPDe,[],False,6368,5069,121,Sun Apr 05 09:50:19 +0000 2009,85,,,False,False,95286,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1418519977355841539/AzovtKAZ_normal.png,https://pbs.twimg.com/profile_images/1418519977355841539/AzovtKAZ_normal.png,https://pbs.twimg.com/profile_banners/28966660/1489985552,0084B4,FFFFFF,DDEEF6,333333,True,False,False,False,False,False,False,regular,[],"[{'url': 'https://t.co/HSfCm8wPDe', 'expanded_url': 'https://www.myfootballfacts.com', 'display_url': 'myfootballfacts.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 08:21:46 +0000 2023,1633382489535180808,1633382489535180808,Brighton boss Amy Merricks relishes Chelsea challenge #BHA #BHAFC | The Argus https://t.co/T85u4y9qgr,False,"[0, 101]","<a href=""https://www.football-addict.com/en/news/premier-league/brighton-and-hove-albion-fc"" rel=""nofollow"">Seagulls Addict</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,864027921274548224,864027921274548224,Seagulls Addict,SeagullsAddict,"Brighton, England",All the latest Brighton & Hove Albion news from https://t.co/jaQTKsbZhJ #BHA #BHAFC,https://t.co/9uQPtgEnSW,"[{'url': 'https://t.co/jaQTKsbZhJ', 'expanded_url': 'http://football-addict.com', 'display_url': 'football-addict.com', 'indices': [48, 71]}]",False,268,457,0,Mon May 15 08:01:24 +0000 2017,0,,,False,False,14461,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/864028610126073857/2LKXdcQ1_normal.jpg,https://pbs.twimg.com/profile_images/864028610126073857/2LKXdcQ1_normal.jpg,https://pbs.twimg.com/profile_banners/864027921274548224/1494835534,005DAA,000000,000000,000000,False,False,False,False,False,False,False,none,[],"[{'url': 'https://t.co/9uQPtgEnSW', 'expanded_url': 'http://www.football-addict.com/en/news/championship/brighton-and-hove-albion-fc', 'display_url': 'football-addict.com/en/news/champi…', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 08:17:48 +0000 2023,1633381491362131969,1633381491362131969,"Dm for Brighton &amp; Hove Albion FC - Crystal Palace tickets I am selling 
Amex Stadium, BN1 9BL Brighton
Wed 15 Mar 19:30 

Dm for details #Brighton #BrightonTickets #BHAFC #BHAFCTickets #BrightonHove #PremierLeague #CrystalPalace #CPFC #CPFCTickets #CrystalPalaceTickets",False,"[0, 273]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,0,False,False,,en,en,recent,744662841966362624,744662841966362624,🗣,galbreathchrisX,,The way of life. .....,,[],False,178,119,0,Sun Jun 19 22:47:11 +0000 2016,0,,,False,False,46,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1613977521657155594/TdRlB5c5_normal.jpg,https://pbs.twimg.com/profile_images/1613977521657155594/TdRlB5c5_normal.jpg,https://pbs.twimg.com/profile_banners/744662841966362624/1673637068,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 08:16:56 +0000 2023,1633381269584084992,1633381269584084992,"I have tickets for Brighton &amp; Hove Albion FC - Crystal Palace at Amex Stadium, BN1 9BL Brighton on Wed 15 Mar 19:30 

Let me know if you need them #Brighton #BrightonTickets #BHAFC #BHAFCTickets #BrightonHove #PremierLeague #CrystalPalace #CPFC #CPFCTickets #CrystalPalaceTickets",False,"[0, 283]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,0,False,False,,en,en,recent,746432955703242752,746432955703242752,👥,fanatyxfire,,up and rising!!,,[],False,227,132,0,Fri Jun 24 20:00:59 +0000 2016,2,,,True,False,65,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1613977791438983171/bvkQfON7_normal.jpg,https://pbs.twimg.com/profile_images/1613977791438983171/bvkQfON7_normal.jpg,https://pbs.twimg.com/profile_banners/746432955703242752/1673429771,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 07:58:58 +0000 2023,1633376748548005889,1633376748548005889,"Leeds United v Brighton &amp; Hove Albion All-Time Premier League Match Records ahead of Saturday's game at Elland Road 

Leeds Wins: 0
Draws: 2
Brighton Wins: 3
Goals Scored: Leeds 1-5 Brighton 

#LUFC #BHAFC 
https://t.co/iNxyZl8nMK https://t.co/MQHADYoPxS",False,"[0, 234]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,28966660,28966660,Soccer Facts,Soccer_Stats,Earth,"Owner & Webmaster of @MyFootballFacts Premier League, FIFA World Cup, Football predictions, Football results,  Football quiz, Football stats, Football games",https://t.co/HSfCm8wPDe,[],False,6368,5069,121,Sun Apr 05 09:50:19 +0000 2009,85,,,False,False,95286,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1418519977355841539/AzovtKAZ_normal.png,https://pbs.twimg.com/profile_images/1418519977355841539/AzovtKAZ_normal.png,https://pbs.twimg.com/profile_banners/28966660/1489985552,0084B4,FFFFFF,DDEEF6,333333,True,False,False,False,False,False,False,regular,[],"[{'url': 'https://t.co/HSfCm8wPDe', 'expanded_url': 'https://www.myfootballfacts.com', 'display_url': 'myfootballfacts.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 07:52:48 +0000 2023,1633375199742631936,1633375199742631936,"I’m Selling tickets for Brighton &amp; Hove Albion FC - Crystal Palace tickets 

Amex Stadium, BN1 9BL Brighton

Wed 15 Mar 19:30 

Dm if interested #Brighton #BrightonTickets #BHAFC #BHAFCTickets #BrightonHove #PremierLeague #CrystalPalace #CPFC #CPFCTickets #CrystalPalaceTickets",False,"[0, 281]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,0,False,False,,en,en,recent,2416479067,2416479067,👤,addy_jay,,,,[],False,127,122,0,Fri Mar 28 21:16:00 +0000 2014,3,,,False,False,476,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1613259210413809664/onFZKYJ7_normal.jpg,https://pbs.twimg.com/profile_images/1613259210413809664/onFZKYJ7_normal.jpg,https://pbs.twimg.com/profile_banners/2416479067/1672439562,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 07:51:02 +0000 2023,1633374755318267904,1633374755318267904,"A crowd picture from the match between Brighton and Hove Albion and Clapton Orient in February 1912.

#BHAFC https://t.co/1w4xyqv2HP",False,"[0, 108]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,6,False,False,False,en,en,recent,1594763184895827968,1594763184895827968,The Seagulls,TheSeagulls1900,United Kingdom,"My thoughts, ramblings and others are here, with no particular logic or order. #BHAFC",https://t.co/w6epDQP4Ps,[],False,283,219,0,Mon Nov 21 18:42:50 +0000 2022,358,,,False,False,117,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1625207202142162981/WLwYDNo__normal.jpg,https://pbs.twimg.com/profile_images/1625207202142162981/WLwYDNo__normal.jpg,https://pbs.twimg.com/profile_banners/1594763184895827968/1676314578,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],"[{'url': 'https://t.co/w6epDQP4Ps', 'expanded_url': 'http://www.seagulls.blog', 'display_url': 'seagulls.blog', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 06:02:22 +0000 2023,1633347406313005056,1633347406313005056,"Programme cover for the Southampton v Brighton &amp; Hove Albion clash back in 1953

#SFC #SaintsFC #Southampton #BHAFC #Brighton #Programmes https://t.co/b4Fu5H4L56",False,"[0, 141]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,3,False,False,False,en,en,recent,2528201469,2528201469,Football Memories,footballmemorys,Football pics from the past,Football,,[],False,41418,88,440,Sun May 04 13:51:29 +0000 2014,78634,,,False,False,47306,,False,False,True,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/664680618429665280/tGlKvtt__normal.jpg,https://pbs.twimg.com/profile_images/664680618429665280/tGlKvtt__normal.jpg,https://pbs.twimg.com/profile_banners/2528201469/1400393174,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 03:01:37 +0000 2023,1633301917941088256,1633301917941088256,Press-resistant football is the key to de Zerbi&amp;#8217;s Brighton vision &amp;#8211; tactical analysis https://t.co/2q3jOdhH6A via @totalanalysis,False,"[0, 148]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,1,8,False,False,False,en,en,recent,1452317297327198215,1452317297327198215,Savio Ewerton,savioewerton14,,Vivendo,,[],False,3,10,0,Sun Oct 24 16:53:44 +0000 2021,1059,,,False,False,87,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1567890086280167428/3XDLDcaC_normal.jpg,https://pbs.twimg.com/profile_images/1567890086280167428/3XDLDcaC_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 01:57:32 +0000 2023,1633285791311970305,1633285791311970305,"@SolRussell2 @FabrizioRomano Brighton and Hove Albion fan right there, Boelhy won't buy Estupinian this time, he'll buy Brighton",False,"[29, 128]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6332334277753405e+18,1633233427775340544,1.285876142906499e+18,1285876142906499072,SolRussell2,,,,,False,0,0,False,False,,en,en,recent,3510684741,3510684741,Steel Bender,Kool_Kid29,,Overcame social anxiety,,[],False,143,404,0,Tue Sep 01 08:38:27 +0000 2015,741,,,True,False,1280,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1301881098998292480/IQb3qrDO_normal.jpg,https://pbs.twimg.com/profile_images/1301881098998292480/IQb3qrDO_normal.jpg,https://pbs.twimg.com/profile_banners/3510684741/1647470660,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 00:16:25 +0000 2023,1633260343634821129,1633260343634821129,@VictorSHx2_ @Adamasioo Brighton and hove albion https://t.co/NQv2Csswb4,False,"[24, 48]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6332599587696886e+18,1633259958769688578,1.5603955025202463e+18,1560395502520246273,VictorSHx2_,,,,,False,0,0,False,False,False,en,en,recent,1448087786628820992,1448087786628820992,Nico 🏴󠁧󠁢󠁳󠁣󠁴󠁿,Nicoyasoo,No se,Viudo de Mourinho. @MillosFCoficial | @suns | @realmadrid | @arsenal | @Max33Verstappen,,[],False,723,366,0,Wed Oct 13 00:47:28 +0000 2021,40380,,,False,False,33112,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1632841345663418368/5mTuKxPX_normal.jpg,https://pbs.twimg.com/profile_images/1632841345663418368/5mTuKxPX_normal.jpg,https://pbs.twimg.com/profile_banners/1448087786628820992/1676214241,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 23:41:38 +0000 2023,1633251590965702656,1633251590965702656,"Lallana and Welbeck believe De Zerbi ""the one"" #BHA #BHAFC | The We Are Brighton Blog https://t.co/K1SHYLFemb",False,"[0, 109]","<a href=""https://www.football-addict.com/en/news/premier-league/brighton-and-hove-albion-fc"" rel=""nofollow"">Seagulls Addict</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,864027921274548224,864027921274548224,Seagulls Addict,SeagullsAddict,"Brighton, England",All the latest Brighton & Hove Albion news from https://t.co/jaQTKsbZhJ #BHA #BHAFC,https://t.co/9uQPtgEnSW,"[{'url': 'https://t.co/jaQTKsbZhJ', 'expanded_url': 'http://football-addict.com', 'display_url': 'football-addict.com', 'indices': [48, 71]}]",False,268,457,0,Mon May 15 08:01:24 +0000 2017,0,,,False,False,14461,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/864028610126073857/2LKXdcQ1_normal.jpg,https://pbs.twimg.com/profile_images/864028610126073857/2LKXdcQ1_normal.jpg,https://pbs.twimg.com/profile_banners/864027921274548224/1494835534,005DAA,000000,000000,000000,False,False,False,False,False,False,False,none,[],"[{'url': 'https://t.co/9uQPtgEnSW', 'expanded_url': 'http://www.football-addict.com/en/news/championship/brighton-and-hove-albion-fc', 'display_url': 'football-addict.com/en/news/champi…', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 21:59:37 +0000 2023,1633225920101351424,1633225920101351424,"Earlier this week, it was claimed that #Chelsea faced the prospect of shelling out £50m to Potter if they made the decision to part ways with the former Brighton &amp; Hove Albion man.",False,"[0, 184]","<a href=""https://example.org"" rel=""nofollow"">Twitter_Bach</a>",,,,,,,,,,False,0,1,False,False,,en,en,recent,1287068661585309696,1287068661585309696,Emerald,not3mrld,Vietnam,Entertainment Art Nature,,[],False,10,9,0,Sat Jul 25 16:54:22 +0000 2020,9,,,False,False,175,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1287068759337836544/_JwUqWQN_normal.jpg,https://pbs.twimg.com/profile_images/1287068759337836544/_JwUqWQN_normal.jpg,https://pbs.twimg.com/profile_banners/1287068661585309696/1624790096,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 21:41:36 +0000 2023,1633221383487471617,1633221383487471617,"@Blue_Footy As a coach you do not substitute Joao Felix,he is the treat, someone need to tell Potter that he is not managing Brighton Hove Albion anymore 🙇🙇🙇.",False,"[12, 158]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6332205005277635e+18,1633220500527763457,317750296.0,317750296,Blue_Footy,,,,,False,0,2,False,False,,en,en,recent,1899340626,1899340626,Rence,metswalleyaka,South Africa,🤝🤝🤝🤝🤝,,[],False,1074,1335,6,Tue Sep 24 05:59:00 +0000 2013,15783,,,True,False,26607,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1616441121541873665/MBC6U0xW_normal.jpg,https://pbs.twimg.com/profile_images/1616441121541873665/MBC6U0xW_normal.jpg,https://pbs.twimg.com/profile_banners/1899340626/1666243535,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
