created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.url.urls,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.possibly_sensitive,quoted_status.lang
Wed Mar 08 15:35:27 +0000 2023,1633491627414044674,1633491627414044674,@GaryLineker Please keep using your voice to help those with no voice and I’ll forgive Leicester City for beating Middlesbrough in the 1997 League Cup Final.,False,"[13, 157]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.63343252870178e+18,1633432528701779968,471287735.0,471287735,GaryLineker,,,,,False,0,0,False,False,,en,en,recent,769239590,769239590,Paul Jefferies,jefferies918,"Stockton-on-Tees, England","A son, brother, husband, father, uncle and best of all grandfather. Like all sports especially cycling (ex racer) and enjoy walking in the hills.",,,[],False,34,334,1,Mon Aug 20 10:07:16 +0000 2012,2328,,,False,False,1295,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1484498917177892866/2pf1vG1a_normal.jpg,https://pbs.twimg.com/profile_images/1484498917177892866/2pf1vG1a_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 15:33:54 +0000 2023,1633491235527688193,1633491235527688193,"This is Manchester United celebrating their FA Cup final victory in 1963, after beating Leicester City 3-1. In the picture are the three Republic of Ireland players who lined out for United that day, Tony Dunne (on the left), Noel Cantwell (third from the left) and Johnny Giles… https://t.co/P1XG0pAnFf https://t.co/9C5eM7OPM0",False,"[0, 303]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,6,False,False,False,en,en,recent,3177513573,3177513573,Éire Guide,eireguide,"Dublin City, Ireland",Passionate about the Boys in Green and Irish football in general. ☘️⚽ 🇮🇪 #coybig #coygig #lovefootball | ☕ https://t.co/nxAu3cxLlb,https://t.co/Wxoc4AJFL6,"[{'url': 'https://t.co/Wxoc4AJFL6', 'expanded_url': 'https://www.facebook.com/eireguide', 'display_url': 'facebook.com/eireguide', 'indices': [0, 23]}]","[{'url': 'https://t.co/nxAu3cxLlb', 'expanded_url': 'http://ko-fi.com/eireguide', 'display_url': 'ko-fi.com/eireguide', 'indices': [107, 130]}]",False,5763,2331,21,Fri Apr 17 18:09:34 +0000 2015,3937,,,True,False,9609,,False,False,False,4A913C,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1610600705739431937/QlWpcaWr_normal.jpg,https://pbs.twimg.com/profile_images/1610600705739431937/QlWpcaWr_normal.jpg,https://pbs.twimg.com/profile_banners/3177513573/1667887952,4A913C,000000,000000,000000,True,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 15:32:41 +0000 2023,1633490929825771524,1633490929825771524,A typical Graham Potter Chelsea team will lose 2-0 against Leicester city on Saturday. Fada lawd help us https://t.co/IjZtALPezh,False,"[0, 104]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,283382762,283382762,VERIFIED homie,Homiebishop,Follow me ,My tweets are harmless 💯 / Rebranded Homie / A certified manager / Proper chels / #Chelsea fan💙/ CR7 fan / #BBNaija / wizkid FC / Creating Chelsea contents 💯,,,[],False,9708,7368,3,Sun Apr 17 05:30:15 +0000 2011,115280,,,True,False,53448,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1596471663738200064/kOqVtRsx_normal.jpg,https://pbs.twimg.com/profile_images/1596471663738200064/kOqVtRsx_normal.jpg,https://pbs.twimg.com/profile_banners/283382762/1389119148,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 15:32:22 +0000 2023,1633490850486562817,1633490850486562817,Latest Chelsea injury news as three players miss Leicester City as Reece James update expected https://t.co/B8fLkhPEC9 #championsleague #footballlove #footballfans #footballmemes #footballgame,False,"[0, 192]","<a href=""https://contentstudio.io"" rel=""nofollow"">ContentStudio.io</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,1608342563852894208,1608342563852894208,Topviewsports,Topviewsports1,Earth,"Promoting Sports with Passion
As A Lifestyle
Our team not only is hired to manage and produce events, but we also own and have been producing our owns events si",https://t.co/qW8rPaOJUF,"[{'url': 'https://t.co/qW8rPaOJUF', 'expanded_url': 'https://www.topviewsports.com/', 'display_url': 'topviewsports.com', 'indices': [0, 23]}]",[],False,2,2,0,Thu Dec 29 06:02:25 +0000 2022,0,,,False,False,3776,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1608344418943221760/SYphh7kj_normal.jpg,https://pbs.twimg.com/profile_images/1608344418943221760/SYphh7kj_normal.jpg,https://pbs.twimg.com/profile_banners/1608342563852894208/1672294168,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 15:31:19 +0000 2023,1633490585838288898,1633490585838288898,"It shows that these players can do it but it must continue starting with Leicester,maybe just maybe 6th but 7th a realistic target! Man City in quarters? More than likely 🤷‍♂️",False,"[0, 175]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,0,False,False,,en,en,recent,3324545187,3324545187,Gary John Howell,GaryJHowell1,"London, England","Chelsea MH ,Black Cab 37 years,married Maria,daughter Hannah ,Crohns,Alzheimer’s Cancer fund raiser",,,[],False,114,121,0,Sun Jun 14 10:19:20 +0000 2015,3198,,,True,False,2526,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/903132378138279937/bwABE2LY_normal.jpg,https://pbs.twimg.com/profile_images/903132378138279937/bwABE2LY_normal.jpg,https://pbs.twimg.com/profile_banners/3324545187/1506889592,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 15:28:00 +0000 2023,1633489751478263808,1633489751478263808,"There's some crucial clashes in there. 
https://t.co/X1X8Tqbu36",False,"[0, 63]","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,,,,,False,0,3,False,False,False,en,en,recent,1547971206,1547971206,LCFC Live,LiveLCFC,Leicester,"Leicester City news, views and transfer rumours brought to you by Leicestershire Live. Sign up for our newsletter below:",https://t.co/HxSKt71auR,"[{'url': 'https://t.co/HxSKt71auR', 'expanded_url': 'https://www.leicestermercury.co.uk/newsletter-preference-centre/', 'display_url': 'leicestermercury.co.uk/newsletter-pre…', 'indices': [0, 23]}]",[],False,22590,271,192,Wed Jun 26 11:40:32 +0000 2013,244,,,False,True,74331,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1560211871818518528/zarz7fa0_normal.jpg,https://pbs.twimg.com/profile_images/1560211871818518528/zarz7fa0_normal.jpg,https://pbs.twimg.com/profile_banners/1547971206/1621113199,1B95E0,FFFFFF,DDEEF6,333333,True,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 15:26:05 +0000 2023,1633489270525632513,1633489270525632513,"@ppe2007a @GellanWatt @LeeAndersonMP_ @GaryLineker Not a chance , living in Leicester and speaking to ppl opinions labours never been more unpopular. Leicestershire will never go Labour. After what they’ve done to the city. Listen to the polls though they got brexit right after all 😂",False,"[51, 284]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6334841282502205e+18,1633484128250220545,244241754.0,244241754,ppe2007a,,,,,False,0,0,False,False,,en,en,recent,1449668626273943558,1449668626273943558,LC LCF LCFC OK,LCFC_1884_OK,,🦊 Leicester fan and proud Tory.Hate scousers  and Celtic nonces. Rishi Sunak captain leader legend 🇬🇧free Israel 🇮🇱,,,[],False,21,219,0,Sun Oct 17 09:29:14 +0000 2021,794,,,False,False,1031,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1516866948943986691/auKxdHPt_normal.jpg,https://pbs.twimg.com/profile_images/1516866948943986691/auKxdHPt_normal.jpg,https://pbs.twimg.com/profile_banners/1449668626273943558/1671917703,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 15:23:46 +0000 2023,1633488688788193281,1633488688788193281,"@MSportOfficial @SmithCatch Leicester City vs Chelsea over 1.5 goals 

Schalke vs Dortmund  over 2.5 

Fulham vs Arsenal away win 

#MSportSuperOdds",False,"[28, 148]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6333921133575741e+18,1633392113357574145,1.1869044434694595e+18,1186904443469459456,MSportOfficial,,,,,False,0,0,False,False,,en,en,recent,1630434394962903040,1630434394962903040,galaxy man,galaxym88434361,,,,,[],False,4,20,0,Tue Feb 28 05:07:26 +0000 2023,5,,,False,False,10,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1630434946648096768/GuyUaVjG_normal.jpg,https://pbs.twimg.com/profile_images/1630434946648096768/GuyUaVjG_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 15:23:13 +0000 2023,1633488549893865473,1633488549893865473,"@theashrb I’m not telling you to move to the Home Counties lol I’m telling people to move to another city entirely. Birmingham, Manchester, Leeds, Leicester, Northampton and Bristol etc are all just as diverse as London is. Some even more so 💀",False,"[10, 243]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6334105966401126e+18,1633410596640112644,8.316609647811584e+17,831660964781158401,theashrb,,,,,False,0,1,False,False,,en,en,recent,2219427138,2219427138,Nucky Thompson,prospectmelv,South London,don't look mummy I’m hustlin,,,[],False,2720,1207,10,Thu Nov 28 10:34:43 +0000 2013,12170,,,True,False,46044,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1617582969643728901/P5aXY5JW_normal.jpg,https://pbs.twimg.com/profile_images/1617582969643728901/P5aXY5JW_normal.jpg,https://pbs.twimg.com/profile_banners/2219427138/1670066695,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 15:19:22 +0000 2023,1633487579113725952,1633487579113725952,"@MSportOfficial Chelsea vs Leicester City both team to score 

Dortmund vs  Schalke home win 

Arsenal vs  Fulham Home win 

#MSportSuperOdds",False,"[16, 141]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6333921133575741e+18,1633392113357574145,1.1869044434694595e+18,1186904443469459456,MSportOfficial,,,,,False,0,0,False,False,,en,en,recent,1002906129024913408,1002906129024913408,Franky Man,SmithCatch,,Am extremely fit,,,[],False,41,238,0,Sat Jun 02 13:33:49 +0000 2018,373,,,False,False,794,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1585886278121308162/7nyvU2U4_normal.jpg,https://pbs.twimg.com/profile_images/1585886278121308162/7nyvU2U4_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 15:09:18 +0000 2023,1633485045569576962,1633485045569576962,@CFCfahim I want the same energy against Leicester city bro,False,"[10, 59]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.633450727761752e+18,1633450727761752067,3916969293.0,3916969293,CFCfahim,,,,,False,0,0,False,False,,en,en,recent,1561580393693958146,1561580393693958146,The Coolest Chels,Coolest_Chels,,"@ChelseaFC
#CFC
#SpaceHost 
#Contentcreator
https://t.co/WHBJTTHHrO…",,,"[{'url': 'https://t.co/WHBJTTHHrO', 'expanded_url': 'http://youtube.com/channel/UCYy2P', 'display_url': 'youtube.com/channel/UCYy2P', 'indices': [44, 67]}]",False,1197,969,2,Mon Aug 22 05:06:01 +0000 2022,8438,,,False,False,8786,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1561580581779111937/ncKoFa4G_normal.jpg,https://pbs.twimg.com/profile_images/1561580581779111937/ncKoFa4G_normal.jpg,https://pbs.twimg.com/profile_banners/1561580393693958146/1661415577,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
