created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.url.urls,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.possibly_sensitive,quoted_status.lang,quoted_status.user.entities.url.urls,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates
Wed Mar 08 16:17:34 +0000 2023,1633502228484100096,1633502228484100096,'Leaving the comfort zone' - Leeds United man Diego Llorente breaks silence on January loan exit: https://t.co/uxu2Ynkvbq,False,"[0, 121]","<a href=""http://www.james-miller.co.uk"" rel=""nofollow"">Leeds News App</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,892758842378944512,892758842378944512,Leeds News App,leedsnews_app,"Leeds, England","iOS: https://t.co/ITnL8VCxh1
Android: https://t.co/VfbAk8KV3k",,,"[{'url': 'https://t.co/ITnL8VCxh1', 'expanded_url': 'https://apps.apple.com/gb/app/leeds-news-fan-app/id1269120224', 'display_url': 'apps.apple.com/gb/app/leeds-n…', 'indices': [5, 28]}, {'url': 'https://t.co/VfbAk8KV3k', 'expanded_url': 'https://play.google.com/store/apps/details?id=com.jimhunty.leedsnews', 'display_url': 'play.google.com/store/apps/det…', 'indices': [38, 61]}]",False,537,278,3,Wed Aug 02 14:47:49 +0000 2017,19,,,False,False,77765,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/905348714755215360/UleqrlCD_normal.jpg,https://pbs.twimg.com/profile_images/905348714755215360/UleqrlCD_normal.jpg,https://pbs.twimg.com/profile_banners/892758842378944512/1504686956,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:17:34 +0000 2023,1633502228475711491,1633502228475711491,Report: Out-of-work manager set for long-term job after Leeds United deal collapsed: https://t.co/gR9P5fk0Vk,False,"[0, 108]","<a href=""http://www.james-miller.co.uk"" rel=""nofollow"">Leeds News App</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,892758842378944512,892758842378944512,Leeds News App,leedsnews_app,"Leeds, England","iOS: https://t.co/ITnL8VCxh1
Android: https://t.co/VfbAk8KV3k",,,"[{'url': 'https://t.co/ITnL8VCxh1', 'expanded_url': 'https://apps.apple.com/gb/app/leeds-news-fan-app/id1269120224', 'display_url': 'apps.apple.com/gb/app/leeds-n…', 'indices': [5, 28]}, {'url': 'https://t.co/VfbAk8KV3k', 'expanded_url': 'https://play.google.com/store/apps/details?id=com.jimhunty.leedsnews', 'display_url': 'play.google.com/store/apps/det…', 'indices': [38, 61]}]",False,537,278,3,Wed Aug 02 14:47:49 +0000 2017,19,,,False,False,77765,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/905348714755215360/UleqrlCD_normal.jpg,https://pbs.twimg.com/profile_images/905348714755215360/UleqrlCD_normal.jpg,https://pbs.twimg.com/profile_banners/892758842378944512/1504686956,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:17:34 +0000 2023,1633502228471508992,1633502228471508992,MOT View: 18-year-old appears all set to make Leeds debut after behind-the-scenes impressions: https://t.co/GEUlv2vtrg,False,"[0, 118]","<a href=""http://www.james-miller.co.uk"" rel=""nofollow"">Leeds News App</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,892758842378944512,892758842378944512,Leeds News App,leedsnews_app,"Leeds, England","iOS: https://t.co/ITnL8VCxh1
Android: https://t.co/VfbAk8KV3k",,,"[{'url': 'https://t.co/ITnL8VCxh1', 'expanded_url': 'https://apps.apple.com/gb/app/leeds-news-fan-app/id1269120224', 'display_url': 'apps.apple.com/gb/app/leeds-n…', 'indices': [5, 28]}, {'url': 'https://t.co/VfbAk8KV3k', 'expanded_url': 'https://play.google.com/store/apps/details?id=com.jimhunty.leedsnews', 'display_url': 'play.google.com/store/apps/det…', 'indices': [38, 61]}]",False,537,278,3,Wed Aug 02 14:47:49 +0000 2017,19,,,False,False,77765,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/905348714755215360/UleqrlCD_normal.jpg,https://pbs.twimg.com/profile_images/905348714755215360/UleqrlCD_normal.jpg,https://pbs.twimg.com/profile_banners/892758842378944512/1504686956,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:17:34 +0000 2023,1633502228458909697,1633502228458909697,Leeds United have Premier League survival lessons to learn from 2022 escape act: https://t.co/rM3kJiPVNl,False,"[0, 104]","<a href=""http://www.james-miller.co.uk"" rel=""nofollow"">Leeds News App</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,892758842378944512,892758842378944512,Leeds News App,leedsnews_app,"Leeds, England","iOS: https://t.co/ITnL8VCxh1
Android: https://t.co/VfbAk8KV3k",,,"[{'url': 'https://t.co/ITnL8VCxh1', 'expanded_url': 'https://apps.apple.com/gb/app/leeds-news-fan-app/id1269120224', 'display_url': 'apps.apple.com/gb/app/leeds-n…', 'indices': [5, 28]}, {'url': 'https://t.co/VfbAk8KV3k', 'expanded_url': 'https://play.google.com/store/apps/details?id=com.jimhunty.leedsnews', 'display_url': 'play.google.com/store/apps/det…', 'indices': [38, 61]}]",False,537,278,3,Wed Aug 02 14:47:49 +0000 2017,19,,,False,False,77765,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/905348714755215360/UleqrlCD_normal.jpg,https://pbs.twimg.com/profile_images/905348714755215360/UleqrlCD_normal.jpg,https://pbs.twimg.com/profile_banners/892758842378944512/1504686956,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:17:34 +0000 2023,1633502228446351362,1633502228446351362,Leeds United individual shares reaction as he ended six months on the sidelines this week: https://t.co/s4LPxng7mc,False,"[0, 114]","<a href=""http://www.james-miller.co.uk"" rel=""nofollow"">Leeds News App</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,892758842378944512,892758842378944512,Leeds News App,leedsnews_app,"Leeds, England","iOS: https://t.co/ITnL8VCxh1
Android: https://t.co/VfbAk8KV3k",,,"[{'url': 'https://t.co/ITnL8VCxh1', 'expanded_url': 'https://apps.apple.com/gb/app/leeds-news-fan-app/id1269120224', 'display_url': 'apps.apple.com/gb/app/leeds-n…', 'indices': [5, 28]}, {'url': 'https://t.co/VfbAk8KV3k', 'expanded_url': 'https://play.google.com/store/apps/details?id=com.jimhunty.leedsnews', 'display_url': 'play.google.com/store/apps/det…', 'indices': [38, 61]}]",False,537,278,3,Wed Aug 02 14:47:49 +0000 2017,19,,,False,False,77765,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/905348714755215360/UleqrlCD_normal.jpg,https://pbs.twimg.com/profile_images/905348714755215360/UleqrlCD_normal.jpg,https://pbs.twimg.com/profile_banners/892758842378944512/1504686956,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:15:47 +0000 2023,1633501777587851269,1633501777587851269,"🚨Robin Koch has not informed anyone in Leeds United about leaving the club. ⚪️#LUFC 

He is more than happy at Leeds and he has informed the club he is happy to stay as the club declined any approaches made for him. https://t.co/pd43d5b3g0",False,"[0, 215]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,5,37,False,False,False,en,en,recent,1438984337416933378,1438984337416933378,Ibrαhim,_Mo_Ibrahim,England,English site writer for @DiMarzio (views my own) • Aspiring journalist • Co-Founder of @City_Zone_ • Contact - mo.ibrahim.32@outlook.com,,,[],False,18430,978,115,Fri Sep 17 21:53:03 +0000 2021,4738,,,False,False,7270,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1501288065012273154/wTV2QLsq_normal.jpg,https://pbs.twimg.com/profile_images/1501288065012273154/wTV2QLsq_normal.jpg,https://pbs.twimg.com/profile_banners/1438984337416933378/1664632916,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:13:33 +0000 2023,1633501216347942915,1633501216347942915,"Locations and xG of each of the shots conceded by Leeds United's over the last four gameweeks - via @FantasyFootyFix 

I'll do the same for Crystal Palace in a moment. Brighton play both Leeds and Palace in DGW27.

#MacAllister #March #Mitoma

Enjoy! #FPL https://t.co/nfZ7QdT0Ku",False,"[0, 255]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,2,False,False,False,en,en,recent,89747708,89747708,Tom Campbell,UtterlyTC,England,"6”6, eyes of blue. Poetry needs work. 

Don't look down on anyone, unless you're helping them up.
Produce weekly FPL videos for @FantasyFootyFix.
FPL ID: 13862",https://t.co/a8jk7G9R7C,"[{'url': 'https://t.co/a8jk7G9R7C', 'expanded_url': 'https://youtu.be/PT-HBl2TVtI', 'display_url': 'youtu.be/PT-HBl2TVtI', 'indices': [0, 23]}]",[],False,13583,1345,338,Fri Nov 13 17:25:52 +0000 2009,20755,,,True,False,23585,,False,False,False,022330,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,False,http://pbs.twimg.com/profile_images/1546516001868636161/28ILZTNx_normal.jpg,https://pbs.twimg.com/profile_images/1546516001868636161/28ILZTNx_normal.jpg,https://pbs.twimg.com/profile_banners/89747708/1609612506,23A1CF,A8C7F7,C0DFEC,333333,True,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:12:15 +0000 2023,1633500886809944065,1633500886809944065,"Weston McKennie transfer: Leeds United interested, but would a bigger club be better for USMNT star?
https://t.co/ASAyHA1qWu",False,"[0, 124]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,1580902102955704321,1580902102955704321,Zelma Schulist,SchulistZelma,,"🏅China's Top Jersey🎖️
Men's, Women's And Youth Premium Jersey
⚾#MLB
🏈#NFL
🏀#NBA
🏒#NHL
🚛Free Shipping",,,[],False,3,7,0,Fri Oct 14 12:43:33 +0000 2022,20,,,False,False,1374,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1580902236649054210/1pcmb4aj_normal.jpg,https://pbs.twimg.com/profile_images/1580902236649054210/1pcmb4aj_normal.jpg,https://pbs.twimg.com/profile_banners/1580902102955704321/1665751639,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:11:06 +0000 2023,1633500598564790274,1633500598564790274,"@dylanxlufc Hello mate, yes I know a bit about them, I believe they are Leeds United pin badges from quite a few years ago, if you want any more info let me know",False,"[12, 161]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6334597099981496e+18,1633459709998149635,1.3549769517573816e+18,1354976951757381635,dylanxlufc,,,,,False,0,1,False,False,,en,en,recent,1385915266043944962,1385915266043944962,Ben 🏴󠁧󠁢󠁷󠁬󠁳󠁿,Benuk__,Wales 🏴󠁧󠁢󠁷󠁬󠁳󠁿,Wales 🏴󠁧󠁢󠁷󠁬󠁳󠁿,,,[],False,172,1153,1,Sat Apr 24 11:15:41 +0000 2021,14588,,,False,False,6410,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1452676231724519427/AZgv2cMr_normal.jpg,https://pbs.twimg.com/profile_images/1452676231724519427/AZgv2cMr_normal.jpg,https://pbs.twimg.com/profile_banners/1385915266043944962/1633221160,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:11:03 +0000 2023,1633500586787377153,1633500586787377153,"The Leeds United season ticket narrative has brought a 2021 ownership promise back to the fore amid an Elland Road reality facing fans.

#lufc 

https://t.co/WHVIBicbdb",False,"[0, 168]","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,,,,,False,1,6,False,False,False,en,en,recent,966291292874592256,966291292874592256,Leeds United News,LeedsUnitedYEP,"Leeds, England",Subscribe to @LeedsNews for unlimited access to all the biggest news and sports stories in Leeds with 70% fewer ads: https://t.co/ktmTJXqcLX,https://t.co/rYDsDKvxls,"[{'url': 'https://t.co/rYDsDKvxls', 'expanded_url': 'https://www.yorkshireeveningpost.co.uk/sport/football/leeds-united', 'display_url': 'yorkshireeveningpost.co.uk/sport/football…', 'indices': [0, 23]}]","[{'url': 'https://t.co/ktmTJXqcLX', 'expanded_url': 'https://bit.ly/YEPsubscription', 'display_url': 'bit.ly/YEPsubscription', 'indices': [117, 140]}]",False,45770,308,271,Wed Feb 21 12:39:31 +0000 2018,33,,,True,False,38472,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1389355963749126151/V6r9x509_normal.jpg,https://pbs.twimg.com/profile_images/1389355963749126151/V6r9x509_normal.jpg,https://pbs.twimg.com/profile_banners/966291292874592256/1638747175,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:11:01 +0000 2023,1633500576855232512,1633500576855232512,Leeds United have Premier League survival lessons to learn from 2022 escape act #LeedsUnited #LeedsUtd #LUFC https://t.co/238DaR8ynU,False,"[0, 132]","<a href=""https://socialbee.com/"" rel=""nofollow"">SocialBee</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,357334408,357334408,Leeds United Fans,LeedsNewsOnly,,Leeds United Football Club News & Blogs! Fan Page NOT linked to Official Club #WeAreLeeds #Leeds #LeedsUtd #LeedsLeedsLeeds #LeedsUnited #LUFC #MOT,,,[],False,6249,1761,56,Thu Aug 18 06:09:17 +0000 2011,25,,,False,False,80685,,False,False,False,F5ED06,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/920155009752317953/6wCeYPyb_normal.jpg,https://pbs.twimg.com/profile_images/920155009752317953/6wCeYPyb_normal.jpg,https://pbs.twimg.com/profile_banners/357334408/1418773924,0D3FD7,0D3FD7,FFFFFF,0D3FD7,False,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:10:43 +0000 2023,1633500502930407425,1633500502930407425,@SJohnsonSport This reminded me of an article from @PhilHay_ in the aftermath of Leeds United's win over Chelsea at Elland Road under Jesse Marsch...,False,"[15, 149]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.633442140221997e+18,1633442140221997056,2999432969.0,2999432969,SJohnsonSport,,,,,False,0,0,False,False,,en,en,recent,1550396839215742976,1550396839215742976,Ynaited,Ynaited1,,,,,[],False,7,226,0,Fri Jul 22 08:26:36 +0000 2022,1654,,,False,False,61,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1550435112357171201/-7Mfwq24_normal.jpg,https://pbs.twimg.com/profile_images/1550435112357171201/-7Mfwq24_normal.jpg,https://pbs.twimg.com/profile_banners/1550396839215742976/1658487510,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:06:12 +0000 2023,1633499365225504769,1633499365225504769,"@SkySportsNews Next stop, Leeds United",False,"[15, 38]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6334987010576466e+18,1633498701057646594,108568373.0,108568373,SkySportsNews,,,,,False,0,0,False,False,,en,en,recent,1361846849808838663,1361846849808838663,Ellis Watson,sillEnostaW,"Boston, England",poop . 26,,,[],False,31,167,0,Wed Feb 17 01:16:26 +0000 2021,8516,,,False,False,1613,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1631960592905912327/M7vBvPBV_normal.jpg,https://pbs.twimg.com/profile_images/1631960592905912327/M7vBvPBV_normal.jpg,https://pbs.twimg.com/profile_banners/1361846849808838663/1676541425,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:01:19 +0000 2023,1633498136734777346,1633498136734777346,"Brilliant morning catching up with the team in Leeds today for the Pre Construction Transformation at Leeds United Football Club

Exciting times ahead 😁

@RachScho_SES @JMA_SES 
@Engineering_SES @WatesGroup 

 #transformation #construction #team #innovation https://t.co/c9e29NTYPs",False,"[0, 257]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,1,1,False,False,False,en,en,recent,1318141661239717891,1318141661239717891,Megan Bailey,BaileyMegan00,,Assistant Proposals Manager at SES Engineering Services All views are my own,,,[],False,31,58,0,Mon Oct 19 10:47:35 +0000 2020,27,,,True,False,16,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1318185943380205570/CWslBLjY_normal.jpg,https://pbs.twimg.com/profile_images/1318185943380205570/CWslBLjY_normal.jpg,https://pbs.twimg.com/profile_banners/1318141661239717891/1603119525,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:00:00 +0000 2023,1633497805049217024,1633497805049217024,Leeds United have Premier League survival lessons to learn from 2022 escape act #lufc https://t.co/4FDB1EpeLi,False,"[0, 109]","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,,,,,False,1,0,False,False,False,en,en,recent,917724321585467395,917724321585467395,Leeds United Live,liveleedsunited,"Leeds, England","Leeds United Football Club news from Leeds Live. 
We're on Facebook: https://t.co/I1dzdR6p87
Get our newsletter from https://t.co/jmPTiOw1Q5",https://t.co/9YrDi0VzQR,"[{'url': 'https://t.co/9YrDi0VzQR', 'expanded_url': 'http://www.leeds-live.co.uk/sport/leeds-united/', 'display_url': 'leeds-live.co.uk/sport/leeds-un…', 'indices': [0, 23]}]","[{'url': 'https://t.co/I1dzdR6p87', 'expanded_url': 'http://facebook.com/LeedsUtdLive', 'display_url': 'facebook.com/LeedsUtdLive', 'indices': [69, 92]}, {'url': 'https://t.co/jmPTiOw1Q5', 'expanded_url': 'http://bit.ly/3lveGq5', 'display_url': 'bit.ly/3lveGq5', 'indices': [117, 140]}]",False,18869,310,176,Tue Oct 10 12:11:43 +0000 2017,229,,,True,True,62138,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1504431325759119369/qT40Jtlx_normal.jpg,https://pbs.twimg.com/profile_images/1504431325759119369/qT40Jtlx_normal.jpg,https://pbs.twimg.com/profile_banners/917724321585467395/1647519354,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 15:58:45 +0000 2023,1633497492426838016,1633497492426838016,"@lateriser12 I think you just got screwed over by United. Be careful of going round in circles. Like playing your own game, do well (Tony Martial in project restart springs to mind), then continue to play your own (risky) game and it backfire (no Salah v Leeds start of 2020/21 season).",False,"[13, 286]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6334854350904852e+18,1633485435090485249,1.041285401967616e+18,1041285401967616000,lateriser12,,,,,False,0,1,False,False,,en,en,recent,1469466461072678915,1469466461072678915,TheRumourMill,TheRumourMill2,,,,,[],False,7,90,0,Sat Dec 11 00:38:19 +0000 2021,183,,,False,False,274,,False,False,False,F5F8FA,,,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,True,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 15:57:40 +0000 2023,1633497219142676482,1633497219142676482,#Leeds United individual shares reaction as he ended six months on the sidelines this week https://t.co/TbbHyEOXct,False,"[0, 114]","<a href=""https://www.google.com"" rel=""nofollow"">Sgt Wilkos 1919</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,1141436762197245952,1141436762197245952,Sgt Wilkos 1919,sgtwilkos1919,,Sgt Wilkos 1919 💙💛 All things #LUFC. Unique Leeds Utd clothing #MOT #ALAW #LeedsUnited,https://t.co/FpuhO3arqw,"[{'url': 'https://t.co/FpuhO3arqw', 'expanded_url': 'https://sgtwilkos1919.bigcartel.com/', 'display_url': 'sgtwilkos1919.bigcartel.com', 'indices': [0, 23]}]",[],False,1040,1547,3,Wed Jun 19 20:05:05 +0000 2019,1600,,,False,False,44111,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1141440828595986435/oEv3RTfn_normal.jpg,https://pbs.twimg.com/profile_images/1141440828595986435/oEv3RTfn_normal.jpg,https://pbs.twimg.com/profile_banners/1141436762197245952/1560975676,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
