created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,quoted_status_id,quoted_status_id_str,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.url.urls,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.possibly_sensitive,quoted_status.lang,user.entities.url.urls,quoted_status.quoted_status_id,quoted_status.quoted_status_id_str,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,place.tweet_id
Mon Mar 06 21:29:18 +0000 2023,1632855901035188224,1632855901035188224,"Tickets for Real Madrid vs Espanyol VIP seats can be sold for €150-180.  If you want it, please DM me.",False,"[0, 102]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.632699207806251e+18,1632699207806251009,1.287406661125079e+18,1287406661125079041,jubilo_ta25,,,,,False,,,0,1,False,False,,en,en,recent,1287406661125079041,1287406661125079041,jubilo&Realmadrid→NEXT2024PARIS,jubilo_ta25,静岡 湖西市,ジュビロ磐田サポーター 鈴木海音 2022カタールW杯現地観戦,https://t.co/ELxKObAcXr,[],False,590,989,2,Sun Jul 26 15:17:36 +0000 2020,6546,,,True,False,3163,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1629409562171424768/nrY-x8LO_normal.jpg,https://pbs.twimg.com/profile_images/1629409562171424768/nrY-x8LO_normal.jpg,https://pbs.twimg.com/profile_banners/1287406661125079041/1677265985,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/ELxKObAcXr', 'expanded_url': 'https://www.instagram.com/jubilo.25', 'display_url': 'instagram.com/jubilo.25', 'indices': [0, 23]}]",,,133208871f79dc87,https://api.twitter.com/1.1/geo/id/133208871f79dc87.json,city,Kosai-shi,"Kosai-shi, Shizuoka",JP,Japan,[],Polygon,"[[[137.474226, 34.673919], [137.59872, 34.673919], [137.59872, 34.786842], [137.474226, 34.786842]]]",1.6328559010351882e+18
Mon Mar 06 20:52:35 +0000 2023,1632846661822169096,1632846661822169096,"New Overtime Arbitrum AMM position bought
Real Madrid - Espanyol
Amount: 0.6233954416723205
Paid: 0.574 sUSD
Position: 1X
Potential profit: 0.04939544167232057 sUSD (9%)",False,"[0, 169]","<a href=""https://google.com"" rel=""nofollow"">overtime-thales</a>",,,,,,,,,,False,,,0,0,False,False,,en,en,recent,1547957461809737728,1547957461809737728,Thales Overtime AMM bot,overtime_amm,,Beep boop... I will be printing trades from @OvertimeMarkets AMM,https://t.co/zqKWW34LPc,[],False,176,2,3,Fri Jul 15 14:53:20 +0000 2022,1,,,False,False,106458,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,https://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,https://pbs.twimg.com/profile_banners/1547957461809737728/1662587928,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/zqKWW34LPc', 'expanded_url': 'https://overtimemarkets.xyz/#/markets', 'display_url': 'overtimemarkets.xyz/#/markets', 'indices': [0, 23]}]",,,,,,,,,,,,,
Mon Mar 06 20:46:21 +0000 2023,1632845093697626113,1632845093697626113,@realmadriden @RCDEspanyol_EN Espanyol do something for me https://t.co/E2xLAKXQqA,False,"[30, 58]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6327428368557752e+18,1632742836855775233,452155423.0,452155423,realmadriden,,,,,False,,,0,0,False,False,True,en,en,recent,1431791841641484289,1431791841641484289,Frenkie Enjoyer,HugeStink,,Frenkie is sexo. Xavi ball was deceitful and gave me false hope this means I’m in pain. Also a very pessimistic person.,,[],False,38,301,0,Sun Aug 29 01:32:46 +0000 2021,2497,,,False,False,8476,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1622370774253293570/gezQvfct_normal.jpg,https://pbs.twimg.com/profile_images/1622370774253293570/gezQvfct_normal.jpg,https://pbs.twimg.com/profile_banners/1431791841641484289/1662134653,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 20:34:35 +0000 2023,1632842130132553728,1632842130132553728,"New Overtime Arbitrum AMM position bought
Real Madrid - Espanyol
Amount: 0.82836943505263
Paid: 0.762 sUSD
Position: 1X
Potential profit: 0.06636943505263004 sUSD (9%)",False,"[0, 167]","<a href=""https://google.com"" rel=""nofollow"">overtime-thales</a>",,,,,,,,,,False,,,0,0,False,False,,en,en,recent,1547957461809737728,1547957461809737728,Thales Overtime AMM bot,overtime_amm,,Beep boop... I will be printing trades from @OvertimeMarkets AMM,https://t.co/zqKWW34LPc,[],False,176,2,3,Fri Jul 15 14:53:20 +0000 2022,1,,,False,False,106458,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,https://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,https://pbs.twimg.com/profile_banners/1547957461809737728/1662587928,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/zqKWW34LPc', 'expanded_url': 'https://overtimemarkets.xyz/#/markets', 'display_url': 'overtimemarkets.xyz/#/markets', 'indices': [0, 23]}]",,,,,,,,,,,,,
Mon Mar 06 19:58:15 +0000 2023,1632832987787321344,1632832987787321344,persona non grata in espanyol you are not welcome IDIOT!,False,"[0, 56]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,,,0,0,False,False,,en,en,recent,912034591409528832,912034591409528832,AngelBigWater,AngelBigWater,Makati,"Did...
insta: angelbigwater 
Youtube : Angel Laquindanum",,[],False,20,271,1,Sun Sep 24 19:22:46 +0000 2017,541,,,False,False,2439,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1601096963386052610/ypmz3PG6_normal.jpg,https://pbs.twimg.com/profile_images/1601096963386052610/ypmz3PG6_normal.jpg,https://pbs.twimg.com/profile_banners/912034591409528832/1673288913,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 19:36:38 +0000 2023,1632827547229536257,1632827547229536257,"Hazard has to start vs Espanyol come this weekend.
Vini needs some rest before facing Liverpool &amp; Barca.",False,"[0, 108]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,,,0,8,False,False,,en,en,recent,759756303157891074,759756303157891074,DANIEL BAYUO,DanielBayuo1,,𝙹 𝙴 𝚂 𝚄 𝚂 || Real Madrid,,[],False,1067,1025,0,Sun Jul 31 14:23:13 +0000 2016,162508,,,True,False,20174,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1618241293036945409/CkkKiQCS_normal.jpg,https://pbs.twimg.com/profile_images/1618241293036945409/CkkKiQCS_normal.jpg,https://pbs.twimg.com/profile_banners/759756303157891074/1671131989,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 19:23:16 +0000 2023,1632824185197297664,1632824185197297664,"@theMadridZone If Madrid beat Espanyol, and assuming Barca beats athletic club, Madrid will need to beat Barca in order to drop the gap to 6 points and since there’s still 14 games I say it’s possible but we can’t lose anymore silly games and we gotta beat Barca",False,"[15, 262]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6325034731565302e+18,1632503473156530178,1.2772361513430876e+18,1277236151343087617,theMadridZone,,,,,False,,,0,0,False,False,,en,en,recent,1477068276924444673,1477068276924444673,Mario :),Gr8mar2,,,,[],False,21,40,0,Sat Jan 01 00:05:54 +0000 2022,5315,,,False,False,4788,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1571591908065161216/oGls5TRE_normal.jpg,https://pbs.twimg.com/profile_images/1571591908065161216/oGls5TRE_normal.jpg,https://pbs.twimg.com/profile_banners/1477068276924444673/1663531605,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 18:48:42 +0000 2023,1632815483396169732,1632815483396169732,@MrAncelotti START HAZARD VS ESPANYOL OR ELSE,False,"[0, 45]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,444838837.0,444838837,MrAncelotti,,,,,False,,,0,0,False,False,,en,en,recent,1267023436125294592,1267023436125294592,Zhyarinho,ElimsMr,,Nothing,,[],False,27,198,0,Sun May 31 09:22:47 +0000 2020,51270,,,True,False,156,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1545694900930465792/bh8inFEW_normal.jpg,https://pbs.twimg.com/profile_images/1545694900930465792/bh8inFEW_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b62cd77425868341,https://api.twitter.com/1.1/geo/id/b62cd77425868341.json,country,Iraq,Iraq,IQ,Iraq,[],Polygon,"[[[38.7947010004891, 29.0717100004153], [48.5759079995109, 29.0717100004153], [48.5759079995109, 37.3780399995847], [38.7947010004891, 37.3780399995847]]]",1.6328154833961697e+18
Mon Mar 06 18:45:44 +0000 2023,1632814737690877954,1632814737690877954,"@LaLigaMichael What's ""Espanyol""?",False,"[15, 33]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.632812132768047e+18,1632812132768047104,519693374.0,519693374,LaLigaMichael,,,,,False,,,0,0,False,False,,en,en,recent,1497718374490644481,1497718374490644481,typexy,typ3xy,,,,[],False,26,126,0,Sat Feb 26 23:41:22 +0000 2022,2197,,,True,False,2031,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1604910624097566720/5bFXuboV_normal.jpg,https://pbs.twimg.com/profile_images/1604910624097566720/5bFXuboV_normal.jpg,https://pbs.twimg.com/profile_banners/1497718374490644481/1663617731,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 18:43:45 +0000 2023,1632814237528604672,1632814237528604672,@Kollinz_kk @BarcaSpaces @RafaelH117 Transfer to Espanyol so that he doesn't have to relocate?,False,"[37, 94]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6327523485597327e+18,1632752348559732737,1.5623619537373757e+18,1562361953737375746,Kollinz_kk,,,,,False,,,0,1,False,False,,en,en,recent,245265579,245265579,Alex VI 🌍,avazig,U̶n̶i̶t̶e̶d̶ Fractured Kingdom,"Citizen of the world.

Following me can get confusing as I tweet in English, Spanish, Swedish and Catalan. Mastodon: @avazig@home.social",,[],False,331,588,4,Mon Jan 31 08:20:17 +0000 2011,20413,,,False,False,24869,,False,False,False,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,True,http://pbs.twimg.com/profile_images/1166153153005477888/fKquX5jY_normal.jpg,https://pbs.twimg.com/profile_images/1166153153005477888/fKquX5jY_normal.jpg,https://pbs.twimg.com/profile_banners/245265579/1567589835,009999,EEEEEE,EFEFEF,333333,True,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 18:35:23 +0000 2023,1632812132768047104,1632812132768047104,@typ3xy Espanyol catching strays? 😂,False,"[8, 35]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6328113016205722e+18,1632811301620572166,1.4977183744906445e+18,1497718374490644481,typ3xy,,,,,False,,,0,1,False,False,,en,en,recent,519693374,519693374,Michael,LaLigaMichael,,Fan of Spanish football. Retweets are not endorsements.,,[],False,29032,60,182,Fri Mar 09 18:07:56 +0000 2012,76169,,,False,False,140480,,False,False,False,C6E2EE,http://abs.twimg.com/images/themes/theme2/bg.gif,https://abs.twimg.com/images/themes/theme2/bg.gif,False,http://pbs.twimg.com/profile_images/711013568049643521/HmaZHko4_normal.jpg,https://pbs.twimg.com/profile_images/711013568049643521/HmaZHko4_normal.jpg,https://pbs.twimg.com/profile_banners/519693374/1566671664,3B94D9,FFFFFF,DAECF4,663B12,True,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 18:23:59 +0000 2023,1632809265088847876,1632809265088847876,@ShivamPatle_21 The bg is real u can search pobal espanyol on google,False,"[16, 68]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6327805948106097e+18,1632780594810609665,1.5547504178586296e+18,1554750417858629633,ShivamPatle_21,,,,,False,,,0,1,False,False,,en,en,recent,2999018286,2999018286,Techno Ruhez,AmreliaRuhez,"Mumbai, India","Tech Enthusiast, One of the Top 10 Tech YouTubers in India !

For Business Enquiries: technoreviewww@gmail.com",https://t.co/Dwh5ag9432,[],False,477524,19,216,Wed Jan 28 06:22:25 +0000 2015,5798,,,True,True,12485,,False,False,False,DBE9ED,http://abs.twimg.com/images/themes/theme17/bg.gif,https://abs.twimg.com/images/themes/theme17/bg.gif,False,http://pbs.twimg.com/profile_images/1402314966145724419/nnMwekXu_normal.jpg,https://pbs.twimg.com/profile_images/1402314966145724419/nnMwekXu_normal.jpg,https://pbs.twimg.com/profile_banners/2999018286/1623172947,CC3366,DBE9ED,E6F6F9,333333,True,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/Dwh5ag9432', 'expanded_url': 'http://www.youtube.com/technoruhez', 'display_url': 'youtube.com/technoruhez', 'indices': [0, 23]}]",,,,,,,,,,,,,
Mon Mar 06 18:23:43 +0000 2023,1632809199557042179,1632809199557042179,"@Tweets_Of_AP It is real, search pobal espanyol on google",False,"[14, 57]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6327755759402476e+18,1632775575940247552,8.089517866397614e+17,808951786639761408,Tweets_Of_AP,,,,,False,,,0,2,False,False,,en,en,recent,2999018286,2999018286,Techno Ruhez,AmreliaRuhez,"Mumbai, India","Tech Enthusiast, One of the Top 10 Tech YouTubers in India !

For Business Enquiries: technoreviewww@gmail.com",https://t.co/Dwh5ag9432,[],False,477524,19,216,Wed Jan 28 06:22:25 +0000 2015,5798,,,True,True,12485,,False,False,False,DBE9ED,http://abs.twimg.com/images/themes/theme17/bg.gif,https://abs.twimg.com/images/themes/theme17/bg.gif,False,http://pbs.twimg.com/profile_images/1402314966145724419/nnMwekXu_normal.jpg,https://pbs.twimg.com/profile_images/1402314966145724419/nnMwekXu_normal.jpg,https://pbs.twimg.com/profile_banners/2999018286/1623172947,CC3366,DBE9ED,E6F6F9,333333,True,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/Dwh5ag9432', 'expanded_url': 'http://www.youtube.com/technoruhez', 'display_url': 'youtube.com/technoruhez', 'indices': [0, 23]}]",,,,,,,,,,,,,
Mon Mar 06 17:35:58 +0000 2023,1632797182402387968,1632797182402387968,"Fixtures and Results In March 2023 by Real Madrid

02/03 🏅 Barcelona : 0-1 (L)
05/03 ✈️ Betis : 0-0 (D)
11/03 🏠 Espanyol
15/03 🏠 Liverpool
19/03 ✈️ Barcelona",False,"[0, 157]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,,,0,0,False,False,,en,en,recent,869783796,869783796,Dreva (أندريه فايز ريحان),Rai061293han,Tangerang Raya ,"I'm Madridistas, Lakers lovers and Die Mannschaft fans",https://t.co/PhR2BjbFFF,[],False,293,911,2,Tue Oct 09 12:23:20 +0000 2012,11606,,,True,False,11310,,False,False,False,020812,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,False,http://pbs.twimg.com/profile_images/1604885987934380033/WIs25qW5_normal.jpg,https://pbs.twimg.com/profile_images/1604885987934380033/WIs25qW5_normal.jpg,https://pbs.twimg.com/profile_banners/869783796/1675097468,DD2E44,2280A9,020812,2280A9,False,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/PhR2BjbFFF', 'expanded_url': 'https://linktr.ee/drevarai93', 'display_url': 'linktr.ee/drevarai93', 'indices': [0, 23]}]",,,,,,,,,,,,,
Mon Mar 06 17:20:27 +0000 2023,1632793275818975234,1632793275818975234,@G2Amenyah @jandro9584 @FutSheriff @Criminal__x Nothing involving espanyol is deserved,False,"[48, 86]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6327735846019727e+18,1632773584601972737,9.424686679708672e+17,942468667970867200,G2Amenyah,,,,,False,,,0,0,False,False,,en,en,recent,1593550464578109440,1593550464578109440,Sondre Martinsen,Shado21999,"Ski, Norge",Barcelona. Thats it,,[],False,1,17,0,Fri Nov 18 10:23:41 +0000 2022,142,,,False,False,597,,False,False,False,F5F8FA,,,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,True,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 17:19:20 +0000 2023,1632792994930737152,1632792994930737152,@FutSheriff @Criminal__x Wtf are they doing giving espanyol a card before barcelona?,False,"[25, 84]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6327710753259602e+18,1632771075325960195,1.4711417463693025e+18,1471141746369302535,FutSheriff,,,,,False,,,0,0,False,False,,en,en,recent,1593550464578109440,1593550464578109440,Sondre Martinsen,Shado21999,"Ski, Norge",Barcelona. Thats it,,[],False,1,17,0,Fri Nov 18 10:23:41 +0000 2022,142,,,False,False,597,,False,False,False,F5F8FA,,,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,True,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 16:46:46 +0000 2023,1632784798069424138,1632784798069424138,Thoughts on this lineup against Espanyol? Resting key players for the 2nd leg vs Liverpool. https://t.co/sm0Z7emD8J,False,"[0, 91]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,,,0,0,False,False,False,en,en,recent,1623329902387777536,1623329902387777536,lastminmadrid,lastminmadrid,,,,[],False,4,88,0,Wed Feb 08 14:36:50 +0000 2023,29,,,False,False,84,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1623331374139691008/coqCYnc1_normal.jpg,https://pbs.twimg.com/profile_images/1623331374139691008/coqCYnc1_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 16:42:50 +0000 2023,1632783809056735234,1632783809056735234,"Looking for 3 tickets next to each other for Real Madrid vs Espanyol this Saturday, if anyone is selling please let me know👍 #realmadrid #espanyol",False,"[0, 146]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,,,0,0,False,False,,en,en,recent,1545072072157810688,1545072072157810688,Gregor Anderson,G_Anderson1207,,,,[],False,2,3,0,Thu Jul 07 15:47:49 +0000 2022,0,,,False,False,1,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1632778769084588035/DdiWSEo3_normal.jpg,https://pbs.twimg.com/profile_images/1632778769084588035/DdiWSEo3_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
