created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,quoted_status_id,quoted_status_id_str,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.url.urls,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.possibly_sensitive,quoted_status.lang,user.profile_banner_url,user.entities.url.urls,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,place.tweet_id,quoted_status.quoted_status_id,quoted_status.quoted_status_id_str
Mon Mar 06 09:18:43 +0000 2023,1632672042251165697,1632672042251165697,"Felicidades to @aena for winning the #ASQ Award with El Hierro, Pamplona, Reus, Murcia, Asturias, Alicante-Elche and Palma de Mallorca! 👏👏 https://t.co/qU5x4WmRlg",False,"[0, 138]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,True,1.6326704538221076e+18,1632670453822107648,3,5,False,False,False,en,en,recent,253061519,253061519,ACI EUROPE,ACI_EUROPE,Brussels,"ACI EUROPE is the voice of #Europe's airports, representing over 500 airports in 46 European countries. Our members handle over 90% of commercial air traffic.",https://t.co/db90Jk2eBj,[],False,15381,820,302,Wed Feb 16 13:40:15 +0000 2011,3122,,,True,False,9762,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/817041684647264256/wWMp2FtQ_normal.jpg,https://pbs.twimg.com/profile_images/817041684647264256/wWMp2FtQ_normal.jpg,0037A6,C0DEED,DDEEF6,000000,True,False,False,False,False,False,False,none,[],Mon Mar 06 09:12:24 +0000 2023,1.6326704538221076e+18,1632670453822107648,"🏆 Siete aeropuertos de la red de Aena, premiados por el Consejo Internacional de Aeropuertos. @ACIWorld
 
Los #aeropuertos de #Asturias, #Alicante-#Elche MH, y #Palma de #Mallorca, premios al Mejor Aeropuerto Europeo en sus categorías. #ASQAwards

https://t.co/Jhltimhy6y

👇🧵 https://t.co/D5kuAdRCYn",False,"[0, 275]",en,recent,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,222766992.0,222766992,Aena,aena,España,"Gestionamos 46 aeropuertos y 2 helipuertos en España y 23 en América y Reino Unido. Información de servicio aquí. 

🅿️🛍️🍴 FB IG: EnjoyAena",https://t.co/efk7Fq33kl,"[{'url': 'https://t.co/efk7Fq33kl', 'expanded_url': 'http://aena.es', 'display_url': 'aena.es', 'indices': [0, 23]}]",[],False,121772.0,362.0,1569.0,Sat Dec 04 11:34:39 +0000 2010,2319.0,,,False,True,29057.0,,False,False,False,FFFFFF,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1546408821748387840/TLh_-ZaB_normal.jpg,https://pbs.twimg.com/profile_images/1546408821748387840/TLh_-ZaB_normal.jpg,https://pbs.twimg.com/profile_banners/222766992/1677657443,84BD00,FFFFFF,BDE1E6,747475,False,False,False,False,False,False,False,none,[],,,,,False,11.0,28.0,False,False,False,es,https://pbs.twimg.com/profile_banners/253061519/1675158314,"[{'url': 'https://t.co/db90Jk2eBj', 'expanded_url': 'http://www.aci-europe.org', 'display_url': 'aci-europe.org', 'indices': [0, 23]}]",,,,,,,,,,,,,
Mon Mar 06 09:08:30 +0000 2023,1632669471444803585,1632669471444803585,"@aka_sammy_1 @gyimiinkoa30 😭😭😭😭😭 you watched our game vs Elche? We scored 4 goals without Vinicius. Played good game. Our game always depends on Vinicius and when he gets intimidated that’s all, it’s either we lose or draw the game and that guy end product is so awful too",False,"[27, 272]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6326685361736335e+18,1632668536173633537,1.0240808990576108e+18,1024080899057610752,aka_sammy_1,,,,,False,,,0,1,False,False,,en,en,recent,759594317539315712,759594317539315712,Bengazy👻,_yawwjunior,,@realmadrid fan - #TheBestThingsNeverComeEasy,,[],False,13487,4771,9,Sun Jul 31 03:39:32 +0000 2016,215397,,,True,False,142458,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1633115571930710020/FQSaa7g8_normal.jpg,https://pbs.twimg.com/profile_images/1633115571930710020/FQSaa7g8_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://pbs.twimg.com/profile_banners/759594317539315712/1677495396,,,,,,,,,,,,,,
Mon Mar 06 08:11:41 +0000 2023,1632655173200822272,1632655173200822272,"In the battle for third spot, Feghouli faced Elche.Elche is a good side and deserved to finish third, but in the end it was not enough to keep Feghouli from gaining promotion.
https://t.co/HCqplNLeBq",False,"[0, 199]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,,,0,0,False,False,False,en,en,recent,1616791471168061442,1616791471168061442,Tamika Guevara,GuevaraTamika,,18,,[],False,4,50,0,Sat Jan 21 13:35:15 +0000 2023,50,,,False,False,44,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1618548624052346881/dM6KZC4u_normal.jpg,https://pbs.twimg.com/profile_images/1618548624052346881/dM6KZC4u_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://pbs.twimg.com/profile_banners/1616791471168061442/1674727097,,,,,,,,,,,,,,
Mon Mar 06 07:50:15 +0000 2023,1632649779300671490,1632649779300671490,@ActuFoot_ Barcelone vs Elche,False,"[11, 29]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6326471997072343e+18,1632647199707234309,771606164.0,771606164,ActuFoot_,,,,,False,,,0,0,False,False,,en,en,recent,1545490271886008322,1545490271886008322,Panthère Treize,PantheraTreize,Jungle ,"lover of literature,wild animals
let's protect nature",,[],False,6,105,0,Fri Jul 08 19:30:08 +0000 2022,7257,,,False,False,1028,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1630140129334509569/olkcd7P8_normal.jpg,https://pbs.twimg.com/profile_images/1630140129334509569/olkcd7P8_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://pbs.twimg.com/profile_banners/1545490271886008322/1676579438,,,,,,,,,,,,,,
Mon Mar 06 07:11:32 +0000 2023,1632640039199948800,1632640039199948800,"@vlohlic_ @realmadrid @Lucasvazquez91 @ToniKroos @Benzema @DaniCarvajal92 @MrAncelotti Cuz players like valverde camavinga ceballos tchouameni are way better than him but hes taking their chances

And because whenever we play without kroos we win with scoring goals and being fast in the midfield, 4 against elche and 5 against liverpool
Kroos came back.. 1 goal only",False,"[87, 367]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6326390740404265e+18,1632639074040426507,1.627907286105723e+18,1627907286105722880,vlohlic_,,,,,False,,,0,1,False,False,,en,en,recent,2778569766,2778569766,Yazan Owinah,yazan3owinah,Riyadh,كُلُّ نَفْسٍ ذَائِقَةُ الْمَوْتِ وَإِنَّمَا تُوَفَّوْنَ أُجُورَكُمْ يَوْمَ الْقِيَامَة                    @realmadrid 🤍,,[],False,13,22,0,Fri Aug 29 14:49:57 +0000 2014,1476,,,False,False,2024,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1514350871068524548/4KixXJR__normal.jpg,https://pbs.twimg.com/profile_images/1514350871068524548/4KixXJR__normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://pbs.twimg.com/profile_banners/2778569766/1663238223,,,,,,,,,,,,,,
Mon Mar 06 06:49:48 +0000 2023,1632634568871124992,1632634568871124992,@Barca19stats last person to score was depay against elche or ferran against Bilbao ?,False,"[14, 85]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6324682158958674e+18,1632468215895867393,2375963952.0,2375963952,Barca19stats,,,,,False,,,0,0,False,False,,en,en,recent,1294613174180884480,1294613174180884480,pillze,pillze_,,#FCB,,[],False,327,695,2,Sat Aug 15 12:34:20 +0000 2020,29740,,,True,False,15173,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1623231424831672322/Q2X5NI-z_normal.jpg,https://pbs.twimg.com/profile_images/1623231424831672322/Q2X5NI-z_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://pbs.twimg.com/profile_banners/1294613174180884480/1676487630,,,,,,,,,,,,,,
Mon Mar 06 04:32:16 +0000 2023,1632599954412773376,1632599954412773376,"Here's my current #LaLiga predictions based mostly on this weekend and some of the last few weeks. I'm taking the chaotic approach, and these may change, but I want to share:
Relegation: 
18- Sevilla
19- elche
20- Valencia
1/",False,"[0, 225]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,,,0,0,False,False,,en,en,recent,739024904,739024904,Jordan,JCox9892,,"Fanhood: Braves (dedicated), UCF Knight, Bayern Munich (casual), CA Osasuna (Die hard), Orlando City, Arsenal (casual)",,[],False,127,424,4,Sun Aug 05 18:33:08 +0000 2012,17426,,,False,False,3953,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1576383762094604288/n0oEAjWu_normal.jpg,https://pbs.twimg.com/profile_images/1576383762094604288/n0oEAjWu_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://pbs.twimg.com/profile_banners/739024904/1677727754,,,,,,,,,,,,,,
Mon Mar 06 02:58:38 +0000 2023,1632576392083943425,1632576392083943425,@D_DeGea Thanks for everything but feck off to Elche 😠😠,False,"[9, 55]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6325147752120812e+18,1632514775212081156,265982289.0,265982289,D_DeGea,,,,,False,,,0,1,False,False,,en,en,recent,107352847,107352847,Andy R,ghost_of_kicks,At a place,"I am the Guinea Pig in GOD's Laboratory of Sadism!!!

#MUFC - my one true drug and religion

Followed by @ASRomaEN :)",,[],False,1493,3576,1,Fri Jan 22 08:34:42 +0000 2010,179836,,,False,False,68291,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1366499938478211075/k9okU0dK_normal.jpg,https://pbs.twimg.com/profile_images/1366499938478211075/k9okU0dK_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://pbs.twimg.com/profile_banners/107352847/1565781786,,,,,,,,,,,,,,
Mon Mar 06 02:33:30 +0000 2023,1632570066091819010,1632570066091819010,"@jim42975454 @ManagingBarca Doesn’t cancel out the other bad clubs in league, nobody watches Mallorca vs Elche, Bayern won the ucl in 2020, does that make the bundesliga the best league in 2020?",False,"[28, 194]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.632543314724397e+18,1632543314724397056,1.2914939784964792e+18,1291493978496479234,jim42975454,,,,,False,,,0,1,False,False,,en,en,recent,1165661786881888257,1165661786881888257,Cracker Barrel Finn,Fed_CBF,,I’m a fed,,[],False,13,55,0,Sun Aug 25 16:26:48 +0000 2019,12872,,,False,False,664,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1588938716424404995/cZ7Fd7iM_normal.jpg,https://pbs.twimg.com/profile_images/1588938716424404995/cZ7Fd7iM_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 01:34:13 +0000 2023,1632555146763964416,1632555146763964416,"New post: La Liga: Buy Girona FC vs Elche CF Tickets, 2023-04-16, Estadi Montilivi, Girona, Spain https://t.co/PZ7Zlj9GJw",False,"[0, 121]","<a href=""http://www.buyeventticketsonline.com"" rel=""nofollow"">Buy_Tickets_Online</a>",,,,,,,,,,False,,,0,0,False,False,False,en,en,recent,859910771953647616,859910771953647616,Tickets Online,Tickets_Online_,,"Tickets online for Events, Sports, Entertainment, Football, Soccer, Concerts,",https://t.co/voDbLLkDiX,[],False,147,172,2,Wed May 03 23:21:19 +0000 2017,9,,,False,False,130554,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/859936133135945728/EbuvkA3x_normal.jpg,https://pbs.twimg.com/profile_images/859936133135945728/EbuvkA3x_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/voDbLLkDiX', 'expanded_url': 'http://www.buyeventticketsonline.com', 'display_url': 'buyeventticketsonline.com', 'indices': [0, 23]}]",,,,,,,,,,,,,
Mon Mar 06 01:34:10 +0000 2023,1632555138081767426,1632555138081767426,"New post: La Liga: Buy Real Sociedad vs Elche CF Tickets, 2023-03-19, Estadio Anoeta (Reale Arena), San Sebastian, Spain https://t.co/PVG5CwDINo",False,"[0, 144]","<a href=""http://www.buyeventticketsonline.com"" rel=""nofollow"">Buy_Tickets_Online</a>",,,,,,,,,,False,,,0,0,False,False,False,en,en,recent,859910771953647616,859910771953647616,Tickets Online,Tickets_Online_,,"Tickets online for Events, Sports, Entertainment, Football, Soccer, Concerts,",https://t.co/voDbLLkDiX,[],False,147,172,2,Wed May 03 23:21:19 +0000 2017,9,,,False,False,130554,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/859936133135945728/EbuvkA3x_normal.jpg,https://pbs.twimg.com/profile_images/859936133135945728/EbuvkA3x_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/voDbLLkDiX', 'expanded_url': 'http://www.buyeventticketsonline.com', 'display_url': 'buyeventticketsonline.com', 'indices': [0, 23]}]",,,,,,,,,,,,,
Sun Mar 05 23:12:59 +0000 2023,1632519607251615749,1632519607251615749,"La parte baja de #LaLiga 

1⃣5⃣ Cádiz  - 26 puntos
1⃣6⃣ Getafe - 25
1⃣7⃣ Sevilla  - 25
1⃣8⃣ Almería - 25
1⃣9⃣ Valencia - 23
2⃣0⃣ Elche   - 12

#Jornada24 https://t.co/zdqabaDm8d",False,"[0, 153]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6325063076085555e+18,1632506307608555520,134558458.0,134558458,raulmendezg,,,,,False,,,0,1,False,False,False,en,en,recent,134558458,134558458,Raúl Méndez,raulmendezg,CDMX,"Periodista en deportes; narro, conduzco y reporteo en #TUDN. ⚽⚾🏀🏈🎾🏆",,[],False,7923,2204,58,Sun Apr 18 19:45:29 +0000 2010,36064,,,True,True,24338,,False,False,False,022330,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1204101605487833090/BMxqy9WZ_normal.jpg,https://pbs.twimg.com/profile_images/1204101605487833090/BMxqy9WZ_normal.jpg,1B95E0,A8C7F7,C0DFEC,333333,False,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://pbs.twimg.com/profile_banners/134558458/1575919330,,,,,,,,,,,,,,
Sun Mar 05 23:07:22 +0000 2023,1632518192298950657,1632518192298950657,"Wins for Cremonese, Elche and Southampton.

What a week.",False,"[0, 56]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,,,0,0,False,False,,en,en,recent,215363757,215363757,Adam Ellis,adamellis42,"Wimbledon, London","@PFF_FC content editor/analyst, formerly digital editor @TheRugbyPaper @GreenwaysP. Views my own.",https://t.co/Zk8n8JsHXz,[],False,881,1063,43,Sat Nov 13 18:40:05 +0000 2010,10073,,,True,False,16579,,False,False,False,0099B9,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1610051439056896007/7zWZIngN_normal.jpg,https://pbs.twimg.com/profile_images/1610051439056896007/7zWZIngN_normal.jpg,0099B9,FFFFFF,DAECF4,663B12,True,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://pbs.twimg.com/profile_banners/215363757/1665615486,"[{'url': 'https://t.co/Zk8n8JsHXz', 'expanded_url': 'https://open.spotify.com/playlist/0K9gyEB8zAeEwDvT2KmUmT?si=pRGZMmKJQDuB4TH1G9rjag', 'display_url': 'open.spotify.com/playlist/0K9gy…', 'indices': [0, 23]}]",,,,,,,,,,,,,
Sun Mar 05 23:02:54 +0000 2023,1632517067088838657,1632517067088838657,Borja Valle who played with Pelayo at Elche celebrating Cartagenas win today with a Pelayo shirt https://t.co/h2LoruFEKf,False,"[0, 96]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,True,1.6325136921630884e+18,1632513692163088386,2,16,False,False,False,en,en,recent,56067886,56067886,Alexandra Jonson,AlexandraJonson,"Vigo, Spain",Swede in Spain | LaLiga @tv2sport 🇳🇴 and @fotbollskanal 🇸🇪 | European football @Uefa 🇪🇺 | Writing a book on @RealOviedo | 37/145|,https://t.co/AyoU4Bjr1Q,[],False,20270,2048,303,Sun Jul 12 10:49:04 +0000 2009,16561,,,True,True,82273,,False,False,False,000312,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1613705272370905088/KnCDHnMB_normal.jpg,https://pbs.twimg.com/profile_images/1613705272370905088/KnCDHnMB_normal.jpg,1B95E0,000000,470100,02071A,True,True,False,False,False,False,False,none,[],Sun Mar 05 22:49:29 +0000 2023,1.6325136921630884e+18,1632513692163088386,"🤩 ¡Buenas noches, afición! 

➕3️⃣ 𝗘𝗤𝗨𝗜𝗣𝗔𝗭𝗢 🔥

#PonferradinaCartagena https://t.co/dK9ZOKJIDK",False,"[0, 68]",en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,326695543.0,326695543,FC Cartagena,FCCartagena_efs,"Cartagena, España","🖤🤍 Twitter oficial del Fútbol Club Cartagena SAD | ⚽️ @FCC_Cantera | 
💼 @fcc_business",https://t.co/PMGcgm4AlD,"[{'url': 'https://t.co/PMGcgm4AlD', 'expanded_url': 'http://www.fccartagena.es', 'display_url': 'fccartagena.es', 'indices': [0, 23]}]",[],False,74365.0,113.0,624.0,Thu Jun 30 10:12:57 +0000 2011,2109.0,,,True,True,41366.0,,False,False,False,1A1B1F,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,False,http://pbs.twimg.com/profile_images/1633253160981610497/kvc0TB0X_normal.jpg,https://pbs.twimg.com/profile_images/1633253160981610497/kvc0TB0X_normal.jpg,https://pbs.twimg.com/profile_banners/326695543/1678232874,880235,FFFFFF,D2D2D4,666666,False,False,False,False,False,False,False,none,[],,,,,False,79.0,512.0,False,False,False,es,https://pbs.twimg.com/profile_banners/56067886/1676370244,"[{'url': 'https://t.co/AyoU4Bjr1Q', 'expanded_url': 'https://www.fotbollskanalen.se/bloggar/alexandra-jonson/', 'display_url': 'fotbollskanalen.se/bloggar/alexan…', 'indices': [0, 23]}]",,,,,,,,,,,,,
Sun Mar 05 22:56:16 +0000 2023,1632515400008122371,1632515400008122371,@KobeeBlvck And I’m telling you not to use a win against Elche make your point ..Elche isn’t any tough opponent,False,"[12, 111]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6325151004426117e+18,1632515100442611712,1.354553080382165e+18,1354553080382164994,KobeeBlvck,,,,,False,,,0,0,False,False,,en,en,recent,1314352074654658560,1314352074654658560,Jäff,abrabor_,,screw a bio you ain’t knowing shit💯,,[],False,4059,1088,1,Thu Oct 08 23:49:19 +0000 2020,83254,,,False,False,109874,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1608799324019867649/j-vAkT8i_normal.jpg,https://pbs.twimg.com/profile_images/1608799324019867649/j-vAkT8i_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://pbs.twimg.com/profile_banners/1314352074654658560/1671483447,,,,,,,,,,,,,,
Sun Mar 05 22:43:58 +0000 2023,1632512302946680832,1632512302946680832,@KobeeBlvck Bro you can defeat Elche with Madrid castilla walahi,False,"[12, 64]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6325100591953183e+18,1632510059195318272,1.354553080382165e+18,1354553080382164994,KobeeBlvck,,,,,False,,,0,0,False,False,,en,en,recent,1314352074654658560,1314352074654658560,Jäff,abrabor_,,screw a bio you ain’t knowing shit💯,,[],False,4059,1088,1,Thu Oct 08 23:49:19 +0000 2020,83254,,,False,False,109874,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1608799324019867649/j-vAkT8i_normal.jpg,https://pbs.twimg.com/profile_images/1608799324019867649/j-vAkT8i_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://pbs.twimg.com/profile_banners/1314352074654658560/1671483447,,,,,,,,,,,,,,
Sun Mar 05 22:31:44 +0000 2023,1632509226483429378,1632509226483429378,Elche?? Be serious https://t.co/NZcNv8sNci,False,"[0, 18]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,True,1.632505430592086e+18,1632505430592086017,0,0,False,False,False,en,en,recent,1314352074654658560,1314352074654658560,Jäff,abrabor_,,screw a bio you ain’t knowing shit💯,,[],False,4059,1088,1,Thu Oct 08 23:49:19 +0000 2020,83254,,,False,False,109874,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1608799324019867649/j-vAkT8i_normal.jpg,https://pbs.twimg.com/profile_images/1608799324019867649/j-vAkT8i_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],Sun Mar 05 22:16:39 +0000 2023,1.632505430592086e+18,1632505430592086017,"Our biggest score in the league this was without ""star boy"". But our coach doesn't have the balls to make the hard choices so we will continue to suffer from his antics https://t.co/0Sxy4zoMnc",False,"[0, 168]",en,recent,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,1.354553080382165e+18,1354553080382164994,Laidback,KobeeBlvck,,"Everything about me is a lie.                             
Tweets based on my mood.",,,[],False,2230.0,988.0,3.0,Wed Jan 27 22:13:51 +0000 2021,80763.0,,,True,False,193819.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1614748883636068353/FCB5E0Xo_normal.jpg,https://pbs.twimg.com/profile_images/1614748883636068353/FCB5E0Xo_normal.jpg,https://pbs.twimg.com/profile_banners/1354553080382164994/1641411340,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,False,4.0,9.0,False,False,True,en,https://pbs.twimg.com/profile_banners/1314352074654658560/1671483447,,,,,,,,,,,,,,
